stage
-1
Ev2_Stage1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,52,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,0,0,3,0,3,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,3,0,3,0,1,0,0,53,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,3,0,0,0,3,0,1,0,0,1,52,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,1,1,0,3,0,3,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,3,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,3,51,0,1,1,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,3,0,0,3,0,1,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,1,1,0,3,0,12,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
