stage
-1
EX0_Stage6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1,1,0,12,25,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1,1,0,0,1,8,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
1,0,11,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,49,50,1
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,0,1
1,1,1,0,0,1,1,0,25,25,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1,1,1,0,0,0,0,0,0,1,1,0,25,0,0,1,1,0,1,0,0,0,0,0,10,1
1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,4,0,0,1,1,0,0,0,1,1,1
1,1,0,0,1,1,0,0,49,25,0,0,0,1,0,0,4,0,0,1,0,0,1,1,1,1
1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,1,1
1,0,0,0,0,1,0,0,0,1,1,1,25,0,1,1,1,0,0,1,0,1,0,0,0,1
1,1,1,25,0,1,1,0,0,0,1,0,4,0,1,1,1,1,1,1,0,0,1,0,0,1
1,1,0,25,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1
1,1,0,4,25,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,4,0,0,1
1,1,1,1,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
