stage
-1
ev0_2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,0,0,0,3,48,0,0,0,0,1,1,0,2,1,1,1,1
1,1,1,1,1,1,1,1,3,0,0,1,0,0,1,0,0,49,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
1,1,1,1,1,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
1,1,1,1,1,0,0,1,1,1,1,1,0,3,0,1,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,1,1,0,0,3,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,3,0,1,1,1,1
1,1,1,1,11,1,1,1,1,1,1,0,0,0,1,1,3,0,1,1,0,0,1,1,1,1
1,1,1,1,0,0,0,12,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
