stage
-1
ƒXƒ‰ƒCƒ€
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1
1,16,16,16,16,16,16,20,20,20,16,20,20,20,16,16,16,16,20,20,20,16,16,16,16,1
1,16,16,16,16,20,20,20,20,20,20,20,20,20,20,16,16,16,20,20,16,20,20,16,16,1
1,16,16,16,20,20,20,20,16,21,21,16,16,20,20,21,23,20,20,20,20,20,20,16,16,1
1,16,16,16,20,20,20,20,20,23,23,20,20,16,20,21,23,16,16,20,20,20,20,16,16,1
1,16,16,16,20,20,16,16,20,21,21,20,20,20,16,23,23,16,16,20,20,16,16,16,16,1
1,16,20,20,20,20,16,16,20,21,21,20,20,20,20,23,21,20,20,20,20,16,16,16,16,1
1,16,20,20,16,20,20,20,16,21,21,20,61,20,20,21,21,20,20,20,20,20,20,16,16,1
1,16,20,20,20,20,20,20,16,21,21,20,20,20,16,21,21,20,16,16,20,20,20,20,16,1
1,16,16,20,20,13,13,13,13,16,16,16,16,16,16,16,16,13,13,13,13,20,20,20,16,1
1,16,20,20,20,13,13,13,13,20,20,16,16,20,20,16,20,13,13,13,13,20,16,20,16,1
1,16,20,20,16,16,16,20,20,20,20,20,20,20,20,20,20,20,20,16,16,20,20,20,16,1
1,16,20,20,16,16,20,20,20,16,16,20,20,16,16,20,20,20,20,16,16,20,20,16,16,1
1,16,20,20,16,16,20,20,20,20,16,20,16,16,16,20,16,20,20,20,20,20,20,16,16,1
1,16,16,20,20,20,20,16,16,20,20,20,20,20,16,20,20,16,16,20,20,20,20,20,16,1
1,16,16,20,20,20,20,16,16,20,20,20,11,12,20,20,20,16,16,20,20,16,16,16,16,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
