stage
-1
アイスステージ<color=blue>(鬼)</color>
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,30,1,1,0,0,0,9,9,1,1,1,1
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,1,1,1,1
1,1,1,1,1,0,0,0,25,0,4,13,2,0,3,4,0,25,25,0,0,0,1,1,1,1
1,1,1,1,1,0,0,25,0,4,13,13,13,3,0,1,0,0,1,1,0,25,1,1,1,1
1,1,1,1,9,0,25,0,4,13,13,13,13,13,1,1,1,1,1,1,25,0,0,1,1,1
1,1,1,9,0,0,0,0,13,22,22,13,13,22,13,1,1,25,1,1,0,0,3,0,1,1
1,1,1,0,0,0,0,26,22,22,22,22,22,22,22,26,4,1,1,1,0,0,0,0,1,1
1,1,1,0,0,0,7,1,26,26,26,26,26,26,26,1,0,0,0,0,0,0,26,0,1,1
1,0,26,0,0,1,0,1,1,26,26,26,26,26,1,1,0,25,1,0,0,0,0,0,1,1
1,0,0,25,25,25,25,1,1,1,26,26,26,1,1,1,25,0,0,0,0,26,0,0,1,1
1,25,0,25,26,26,25,1,1,1,1,26,1,1,1,1,0,0,0,0,0,25,25,0,30,1
1,25,25,25,26,25,25,1,1,1,26,26,26,1,1,1,0,0,0,0,0,25,25,0,30,1
1,25,25,25,25,25,25,1,1,1,1,1,1,1,1,1,0,3,0,0,1,26,26,1,1,1
1,25,4,25,25,25,0,26,26,0,0,0,0,0,1,1,0,0,3,0,1,1,1,1,1,1
1,25,25,25,0,0,26,4,25,25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,0,0,0,0,0,0,25,25,1,0,11,12,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
