stage
-1
ƒXƒ‰ƒCƒ€<color=red>(‹S)</color>
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,13,13,13,13,13,13,13,13,13,13,13,13,17,17,13,17,17,17,17,17,17,17,13,13,1
1,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,3,17,13,17,17,17,17,13,13,1
1,13,13,13,13,17,17,17,13,17,17,17,17,13,13,17,3,17,13,13,13,17,17,13,13,1
1,13,17,13,17,5,17,17,17,17,3,17,17,17,13,13,17,17,13,13,17,4,17,13,13,1
1,13,17,17,17,17,13,13,17,21,23,13,17,4,17,21,23,13,13,17,17,17,17,13,13,1
1,13,17,17,3,13,13,13,13,23,23,13,13,17,17,21,23,13,13,17,17,13,13,13,13,1
1,13,4,13,17,13,13,13,13,21,23,17,13,17,17,21,23,13,13,13,17,17,17,13,13,1
1,13,17,17,3,17,17,17,13,21,21,17,17,13,17,21,23,13,13,13,17,17,17,17,13,1
1,13,13,17,17,13,13,17,17,23,21,17,61,13,13,21,23,13,13,17,6,17,13,13,13,1
1,13,13,17,17,13,17,17,13,23,23,13,17,17,17,23,23,13,13,17,17,17,17,13,13,1
1,17,17,17,17,22,24,24,22,13,13,13,13,13,13,13,13,24,22,22,22,3,17,17,17,1
1,17,17,17,13,22,22,22,24,17,17,17,17,13,13,13,17,22,22,24,24,17,17,17,17,1
1,17,17,5,17,17,17,13,17,3,17,17,17,13,17,17,17,17,17,17,17,13,13,13,17,1
1,13,13,17,17,3,17,17,3,17,13,13,17,13,4,17,17,17,17,17,3,17,13,13,17,1
1,13,13,17,17,17,13,13,17,17,13,13,17,17,17,17,13,3,17,13,17,3,13,17,17,1
1,13,13,13,13,13,13,13,13,13,13,17,11,12,17,13,13,17,17,13,13,17,17,17,13,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
